Index,shares,text,misinformation,source,revision
1444,1,"QUE HAJA A LUZ.

CHAMADA URGENTE DE 1 MILHÃO DE MEDITADORES PARA LIBERAR E REIVINDICAR O MUNDO EM 4 DE ABRIL DE 2020, 23:45 Horário de Brasília 
QUANDO UM PORTAL CELESTIAL SERÁ ABERTO!
Uma carta aberta e convite cósmico para líderes e influenciadores espirituais em todo o mundo.
Em 4 de abril de 2020, será aberto um tremendo Portal Astrológico, através do qual a humanidade deve UNIR-SE COMO MENTE, CONSCIÊNCIA. 
O poder que estará disponível para nós em 4 de abril é verdadeiramente astronômico no sentido mais literal quando os planetas de Júpiter e Plutão se unirem no céu naquele dia!
Pretendemos tirar proveito desse poderoso alinhamento astrológico e criar uma MUDANÇA maciça para a humanidade na direção mais harmoniosa e positiva possível, mas isso exigirá PARTICIPAÇÃO MASSIVA e uma união de Corações e Mentes com foco e intenção singulares em um nível que ainda não foi alcançado no planeta Terra !!!
Com todo esse caos global girando à nossa volta, é imperativo que todos nos unamos em uma Meditação Global em 4 de abril e com profundo e sincero amor, formemos uma corrente de um milhão de pontos de luz que ancorarão nas energias de Paz, Harmonia, Abundância, Liberdade, Cura e na linha do tempo da ascensão mais positiva que se possa imaginar!
Uma meditação em massa chamada ""Meditação da linha do tempo da ascensão"" está sendo organizada para 4 de abril de 2020 às 22h45 EST (horário padrão do Leste dos EUA) e 23:45 ( horário de Brasília) por 20 minutos e precisamos que você nos ajude a mobilizar o maior exército de meditadores que este mundo já viu!
Juntos, criaremos MILAGRES, unindo-nos como Uma Mente, Um Coração no momento exato da conjunção Júpiter / Plutão, que será aqui no Brasil às 23h45 de 4 de abril, para ancorar nessas energias vibratórias e direcioná-las usando nosso grupo focado em oração de Intenção para libertação e cura da humanidade!
Para que nossas visualizações e intenções sejam consistentes, todos os meditadores usarão as seguintes instruções durante a meditação. 

INSTRUÇÕES PARA MEDITAÇÃO DO TEMPO DE ASCENSÃO

1. Use sua própria técnica para levá-lo a um estado de consciência relaxado.

2. Indique sua intenção de usar esta meditação (oração, prece) como uma ferramenta para mudar o planeta na linha do tempo mais otimizada e como uma ferramenta para eliminar completamente o coronavírus.

3. Visualize um pilar de luz branca brilhante emanando do Sol Central Cósmico e depois distribuído aos Sóis Centrais de todas as galáxias neste universo. Em seguida, visualize esta luz entrando através do Sol Central Galáctico, passando através de nossa Galáxia, entrando em nosso Sistema Solar e passando por todos os seres de Luz dentro de nosso Sistema Solar e depois por todos os seres do planeta Terra e também através do seu corpo para o centro da terra.

4. Visualize esta Luz transmutando todos os coronavírus restantes na Terra, desinfetando todas as áreas infectadas do planeta, curando todos os pacientes, eliminando todo o medo associado a esta epidemia e restaurando a estabilidade e harmonia.

5. Visualize o curso dos eventos no planeta Terra mudando para a linha do tempo mais positiva possível, afastando-se de todas as epidemias, afastando-se de todas as guerras, afastando-se de toda a dominação global. Visualize a luz branca, rosa, azul e dourada que cura todas as desigualdades, apaga toda a pobreza e traz abundância para toda a humanidade. Visualize um novo grande ciclo cósmico do início da Era de Aquário, trazendo pura Luz, Amor e Felicidade a todos os seres da Terra.
Incentive todos os membros do seu grupo a compartilhar esta instrução, afim de que, possamos ancorar neste horário por 20 minutos todos como UM em uma unidade coesa para a transformação do planeta.
VAMOS FAZER ISSO, INDEPENDENTEMENTE DA SUA RELIGIÃO, PARA O AMOR, NÃO EXISTE SECTARISMO. São apenas 20 minutos que podem mudar todo o destino do nosso planeta!
O poder de mudanças radicais e mudanças na linha do tempo recai sobre nós, mas deve ser imposto como um coletivo.",1,,
1445,1,Pessoal vamos fazer esse video chegar aoa 04 cantos do Brasil e do mundo mostrando farça os hospitais de Brasilia tudo vazio e o governo mentindo com numeros falsos do virus chines 👀👈,1,,
1446,1,"“Mandetta está errado”, diz Paolo Zanotto, um dos maiores virologistas do pais e um dos responsáveis pelo protocolo de tratamento do coronavírus com cloroquina nos hospitais de São Paulo. 
Deixamos a entrevista aberta. Mande para sua tia do zap. 
https://t.co/TBFSkhkPG2",1,,1
1447,1,"Com uma morte por covid-19, Santa Catarina desiste da quarentena - http://r7.com/241j",0,,
1448,1,Escutem a verdade sobre o corona vírus aqui no Rio.,0,,
1449,1,"EUA acabou de descobrir o homem que fabricou e vendeu o virus de Corona à China. Chama-se Dr charles Lieber chefe do departamento de quimica e biologia na Universidade de Havard, EUA. Acabou de ser preso hoje  segundo fontes do departamento Americano..

Pegaram o rato traidor da pátria.. brincadeira né...",1,,
1450,1,https://presidentebolsonaro.com/organizacao-chinesa-de-saude-ministro-japones-critica-ligacao-entre-a-china-e-a-oms/,0,,
1451,1,"*EUA dizem que China ocultou casos e mortes por Covid-19*
https://plenone.ws/2R6AtXh",0,,
1452,1,"Fraude pra inflar as estatísticas , estão de palhaçada com a as pessoas de bem ! O governo Bolsonaro tem q baixar um decreto pra proibir  que seja atribuído covid19 pra casos de morte sem necropsia !",1,,1
1453,1,"O Japão está subindo o tom contra a China de forma que não se via há muito tempo.

O vice-primeiro ministro japonês, Tarō Asō, criticou a Organização Mundial de Saúde (OMS) e disse que Taiwan se recuperou rapidamente do vírus chinês porque não atende às demandas da Organização.

Em declaração aos parlamentares japoneses, o vice-primeiro ministro disse que a OMS deveria mudar seu nome para “Organização Chinesa de Saúde”.

Segundo ele, mesmo excluído do organismo de saúde global, Taiwan se tornou líder mundial no combate ao vírus chinês.

O Japão lidera uma petição pela renúncia do Tedros Adhanom, diretor da OMS. A petição já reuniu cerca de 500.000 assinaturas.

O político japonês ainda afirmou que se a OMS não tivesse insistido que a China não tinha epidemia de “pneumonia”, todos teriam tomado precauções.

Taiwan registrou apenas 252 infecções por coronavírus e apenas duas mortes em 26 de março, desde que a pandemia começou há quatro meses na China central.
https://www.tercalivre.com.br/ministro-do-japao-chama-oms-de-organizacao-chinesa-da-saude/",1,,1
1454,1,"COMPARTILHE O VÍDEO DA POLÍCIA FILHA DA PUTA DO CAIADO: Em Goiás, Mulher é algemada e presa após ser acusada de desobedecer distância mínima para evitar contágio de coronavírus  https://presidentebolsonaro.com/video-da-policia-filha-da-puta-do-caiado-em-goias-mulher-e-algemada-e-presa-apos-ser-acusada-de-desobedecer-distancia-minima-para-evitar-contagio-de-coronavirus/",0,,
1455,1,"""AS COISAS QUE A COVID19 NOS FEZ ENXERGAR""

  1. O Estados Unidos não é mais o líder mundial. 
  2. A China venceu a Terceira Guerra Mundial sem disparar um míssil e ninguém percebeu.
  3. A pessoa se volta para Deus somente no momento de sua necessidade.
  4. A prevenção salva mais vidas do que agir no último momento.
  5. Os profissionais de saúde valem mais que um jogador de futebol. 
  6. As crianças ocupam um lugar privilegiado na natureza.
  7. O petróleo não vale nada em uma sociedade sem consumo. 
  8. A morte não distingue raça, cor ou status social.
  9. O ser humano pode ser oportunista e desprezível.
  10. A mídia social nos aproxima, mas é também o meio de criar pânico.
  11. Agora sabemos como os animais se sentem nos jardins zoológicos.
  12. As crianças de hoje não sabem mais brincar sem internet ou TV. 
  13. Alguns ganham milhões e não servem à humanidade.
  14. Os profissionais de saúde estão sozinhos, abandonados e esquecidos. No entanto, eles nunca desistem. 
  15. As crianças agora, estão sendo educadas pelos seus próprios pais.
  16. Começamos a apreciar o grande gesto de confiança que significa apertar as mãos.
  17. Os seres humanos são os verdadeiros vírus do planeta.
  18. O planeta se regenera rapidamente sem humanos.
  19. Não estamos prontos para uma pandemia. 
  20. Os políticos sempre aproveitam qualquer oportunidade para puxar o tapete do rival.
  21. Precisamos investir mais em saúde, em vez de investir em bancos falidos.

  (Copiado, colado e traduzido de post das redes sociais da Itália)",1,,
1456,1,"Dia 03 de Fevereiro de 2020. O Presidente Jair Messias Bolsonaro decretou situação de emergência nível 3, o mais alto na escala. 
Enviou para o congresso, um Projeto de Lei com regras para a quarentena sanitária, PL essa que foi descartada por Rodrigo Maia. 

Não lembra disso? 
Não? 
O carnaval começou 18 de Fevereiro.
Alguns governadores, junto com a extrema mídia, não queriam alarde para não estragar o grande lucro que teriam no carnaval.

Link das matérias:

https://www1.folha.uol.com.br/equilibrioesaude/2020/02/governo-decreta-estado-de-emergencia-por-causa-de-surto-do-coronavirus.shtml

https://g1.globo.com/politica/blog/matheus-leitao/post/2020/02/04/governo-vai-decretar-emergencia-por-coronavirus-empresas-ja-perderam-r-54-bi-em-valor-de-mercado.ghtml

https://www.bbc.com/portuguese/brasil-51365332

https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2020/02/04/mesmo-sem-confirmar-coronavirus-no-brasil-governo-decreta-emergencia.htm

Edit: O carnaval começou 21 de Fevereiro, 18 dias depois das medidas adotadas pelo Presidente.",0,,
1457,1,👆👆👆 Atentem para o que começa nos 8 minutos deste vídeo. O que aconteceu com 8 Milhões de  Usuários de Celular na China? E as denúncias de centenas de crematórios trabalhando 24 horas por dia? Será que não estamos passando por um outro Holodomor? 🙏🙏🙏,1,,
1458,1,https://www.tudosuper.com.br/o-ministro-thomas-schaefer-morre-por-causa-da-crise-gerada-pelo-coronavirus/,0,,
1459,1,"*🇧🇷Presidente Bolsonaro no rumo certo!*
*Precisamos nos proteger da peste chinesa, mas não podemos exagerar na dose, pq se não, no fim das contas, teremos milhões de falidos e um número mínimo de falecidos.*
https://youtu.be/XUUEB0_k_q0
*A grande massa da população não tem reserva financeira pra suportar um longo tempo confinado.*
*O período de pico de contaminação no Brasil começou no dia 25.03 e vai até o dia 06.04.*
*DIA 12.04 é uma data boa pra voltarmos, gradativamente e com os devidos cuidados, à normalidade.*
*#OPovoPrecisaTrabalhar*",1,,
1460,1,Trump diz que pico de mortes por coronavírus será daqui a 2 semanas e pede para população ficar em casa até 30 de abril | Coronavírus | G1 https://g1.globo.com/bemestar/coronavirus/noticia/2020/03/29/coronavirus-trump-anuncia-que-vai-disponibilizar-teste-que-ficara-pronto-em-5-minutos.ghtml,0,,
1461,1,https://www.businessinsider.com/coronavirus-boris-johnsons-government-reportedly-furious-with-china-2020-3,0,,
1462,1,"A França que a imprensa não mostra, já em crise de desabastecimento. Essas pessoas que estão lutando por por um lugar na fila do supermercado estão preocupadas com o covid-19 ou com a fome ?
Acorda Brasil 🇧🇷 
Não sejam massa de manobra dos políticos aproveitadores da crise.

🙁🙁🙁",1,,
1463,1,"Deputada Bia Kicis comprova : *ESTÃO FAZENDO ATESTADO DE ÓBITO FALSO DE CORONAVIRUS* 
https://youtu.be/0I8RvYHFzkg",1,,
1464,1,"*ATENÇÃO*
João Fontes foi deputado federal de Sergipe pelo PT e foi expulso do partido junto com Heloísa Helena de Alagoas e Babá do Pará. Na verdade, ele abandonou o partido por causa da corrupção. 
Ouça o que ele diz sobre o momento atual de coronavírus e governadores que resolveram partir pro conflito com o Governo Federal. 
A situação é muito grave. 
👇🏼👇🏼👇🏼",1,,
1465,1,"Ele segue a risca a cartilha do partido comunista chinês que é inimigo declarado da religião do povo (Cristianismo)  , esse ciro é um vassalo da ditadura comunista chinesa .",1,,
1466,1,https://m.epochtimes.com.br/argentina-cede-territorio-construcao-base-paramilitar-chinesa/,0,,
1467,1,"URGENTE 🚨🚨🚨 ELES ESTÃO NA 3a FASE AGORA ............ DO PLANO PARA DERRUBAREM O GOVERNO ...
O 1a FASE - ERA O LULA IR PRA EUROPA COMBINAR COM O PAPA E OUTROS LIDERES PRA TRAZER UM CAOS PARA O BRASIL JUNTO COM ESSE VIRUS, NESSA MESMA ETAPA DE PRIMEIRA FASE .. FHC - FERNANDO HENRIQUE CARDOSO ,,, FICARIA COMBINANDO COM TODOS OS GOVERNADORES ESQUERDISTAS E PREFEITOS ESQUERDISTAS COMO PARAR O BRASIL TUDO EM OCULTO ... DIRETÓRIO DE PARTIDO PRA DIRETÓRIO  ..... 
NA 2a FASE OS ESQUERDISTAS INFILTRADOS QUE FORAM ENFIADOS NO RABO DO BOLSONARO NAS ULTIMAS ELEIÇÕES PELO FHC ... DORIA, JANAINA, JOICE, KIM, FROTA ,,, TODOS FARIAM O MESMO DISCURSO DIZENDO QUE ESTARIAM ARREPENDIDOS DE VOTAR EM BOLSONARO E NÃO APOIARIAM MAIS O PRESIDENTE ........ A JOGADA ALI E FALAR DE ARREPENDIMENTO ... PRA FAZER UM BANDO DE IDIOTAS QUE ASSISTEM A GLOBO E TAMBÉM VOTARAM NO BOLSONARO ... COMEÇAR PENSAR A MESMA COISA ..... 3 a FASE ... ELES CONFINARIAM AS PESSOAS EM CASA ... ESSE ERA A PARTE  DOS GOVERNADORES E PREFEITOS CONFINAR O POVO METE MEDO E JUNTO COM A GLOBO METER O TERROR ....
 4a FASE A ECONOMIA COMEÇA ENTRAR EM COLAPSO ... COMEÇA AS DEMISSÕES, PORTAS COMEÇAM FECHAR ... POVO COMEÇA SE REVOLTAR, COMEÇA SAIR DE CASA .. E COMEÇA OS SAQUES ..... ESSA É A PARTE MAIS IMPORTANTE PARA OS COMUNISTAS .... PORQUE NESSA FASE .. BOLSONARO SE OBRIGA CHAMAR A FORÇA NACIONAL ... E BOTAR O EXERCITO NA RUA .... A POLICIA VAI TER QUE REPREENDER OS SAQUES E CONTER O POVO .... NESSA FASE TAMBÉM ... OS ESQUERDISTAS JÁ COMEÇAM COLOCAR OS MILITANTES DELES NA RUA DISTRIBUINDO PANFLETOS DIZENDO QUE BOLSONARO ERA O CULPADO POR QUERER MATAR TODO MUNDO DE FOME .... NESSE PONTO O PAÍS VIRA UM CAOS .... ELES COLOCAM MIDIA NINJA ... FILMANDO OS SAQUES .. POLICIA BATENDO EM LADRÃO ... PEGAM ESSES VIDEOS E MANDAM PRA ONU .... E LIDERES DE OUTROS PAISES .... E TRANSFORMAM BOLSONARO NUM TERRORISTA ................... É NESSA FASE QUE NOS TEMOS QUE INTERCEPTAR ELES ... NÃO DEIXAR ISSO ACONTECER .... TEMOS QUE DAR UM JEITO DE REABRIR TUDO ANTES DE VIR O CAOS .... COM MAIS 1 SEMANA NO MAXIMO 2 SEMANAS OS ESQUERDISTAS JÁ CONSEGUEM ISSO .....
 5a ETAPA - ELES PEDEM O IMPEACHMENT DO BOLSONARO E COLOCAM O INDIO COMUNISTA NO LUGAR ... GENERAL MOURÃO ... OU RODRIGO MAIA ... MAS COM CERTEZA ELES VÃO COLOCAR MOURÃO PRA NINGUÉM DESCONFIAR O GOLPE ... PORQUE COM O INDIO COMUNISTA NO PODER .. INDIO QUE AJUDOU ANGOLA IMPLANTAR COMUNISMO POR 1 ANO .. INDIO QUE AJUDOU HUGO CHAVEZ IMPLANTAR COMUNISMO POR 2 ANOS ..... SE ELES COLOCAREM O INDIO .... VAI TER IDIOTA DE DIREITA .... AINDA FALANDO ..... QUE VAI SER PIOR PRA ESQUERDA ... PORQUE MOURÃO É DO EXERCITO ....... POBRE DESSAS PESSOAS QUE NÃO SABEM QUEM É MOURÃO .... FEZ UMA BRIGUINHA COM A DILMA ... DO DIA PRA NOITE ... VIROU HEROI .. E DO DIA PRA NOITE VIROU VICE PRESIDENTE DA REPUBLICA .... E DA BRIGUINHA PRA TRÁS COM A DILMA ... QUASE NINGUÉM SABE DA VIDA DESSE SUJEITO ..... BOLSONARO NOS SABEMOS QUEM É QUE JÁ ESTA AI 28 ANOS COMBATENDO SOZINHO PRATICAMENTE ESSES ESQUERDISTAS .... NÃO PENSEM QUE ESSE CAOS TODO QUE ESTA SE INSTALANDO NO BRASIL ... ACONTECEU ASSIM DO NADA .... FOI MUITO BEM ORQUESTRADO POR ELES ... E O FHC .. FERNANDO HENRIQUE CARDOSO ... É O GRANDE ESTRATEGISTA DA ESQUERDA É ELE QUE COMANDA TUDO .... LULA É SO UMA PUTINHA DO FHC ... FAZ TUDO O QUE FHC MANDA ........... EU SOU UMA, DAS POUCAS PESSOAS QUE PRESTA ATENÇÃO NO FHC .... ELE É UMA RAPOSA COMUNISTA QUE AGE EM OCULTO ... NINGUÉM IMAGINA QUE É ELE ....... LULA O JEQUE JAMAIS TERIA INTELIGENCIA PRA ELABORAR E COMANDAR TODAS ESSAS ESTRATÉGIA .... PRA VC TER UMA IDEIA FOI O FHC ... QUE CRIOU UM SOFTER UM PROGRAMA QUE CONTROLA TODA A ARRECADAÇÃO TRIBUTÁRIA DO BRASIL .... TUDO QUE ENTRA PRO GOVERNO E A DISTRIBUIÇÃO DE VERBAS ... QUANTO VAI PRO EXECUTIVO, QUANTO VAI PRO LEGISLATIVO E QUANTO VAI PRO JUDICIÁRIO ......... TEM UM VIDEO DO PAULO GUEDES FALANDO ISSO QUE 96% DA ARRECADAÇÃO TRIBUTÁRIA NO BRASIL .... JÁ É DESTINADA AUTOMATICAMENTE .... E NESSE AUTOMATICO ... ELES DESVIAM BILHÕES .. TALVEZ TRILHÕES  AGORA EU FALANDO TUDO ISSO AQUI .... PARECE QUE EU SOU DOIDO NÃO É ...? ESPEREM 2 SEMANAS .. E VCX VÃO VER SE TUDO QUE ESCREVI AQUI NÃO VAI ACONTECER ......... NOS TEMOS QUE PARAR ELES NA 4a FASE ... TEMOS QUE FAZER O POVO VOLTAR TRABALHAR ... E NÃO DEIXAR O BRASIL ENTRAR EM COLAPSO .... NÃO PODEMOS DEIXAR O BRASIL VIRAR UM CAOS ... NÃO PODEMOS DEIXAR COMEÇAR ACONTECER OS SAQUES ..... ISSO É TUDO QUE OS ESQUERDISTAS PRECISAM PRA TERMINAR O PLANO DELES ...",1,,
